t                    , id, n, n_cum
17.541666666666664   ,  5, 0,     5
17.583333333333332   ,  5, 0,     5
17.625               ,  5, 0,     5
17.666666666666664   ,  5, 0,     5
17.708333333333332   ,  5, 0,     5
17.75                ,  5, 0,     5
17.791666666666664   ,  5, 0,     5
17.833333333333332   ,  5, 0,     5
17.875               ,  5, 0,     5
17.916666666666664   ,  5, 0,     5
17.958333333333332   ,  5, 0,     5
18                   ,  5, 0,     5
18.041666666666664   ,  5, 0,     5
18.083333333333332   ,  5, 0,     5
18.125               ,  5, 1,     6
18.166666666666664   ,  5, 0,     6
18.208333333333332   ,  5, 0,     6
18.25                ,  5, 0,     6
18.291666666666664   ,  5, 0,     6
18.333333333333332   ,  5, 0,     6
18.375               ,  5, 0,     6
18.416666666666664   ,  5, 0,     6
18.458333333333332   ,  5, 0,     6
18.5                 ,  5, 0,     6
18.541666666666664   ,  5, 0,     6
18.583333333333332   ,  5, 0,     6
18.625               ,  5, 0,     6
18.666666666666664   ,  5, 0,     6
18.708333333333332   ,  5, 1,     7
18.75                ,  5, 0,     7
18.791666666666664   ,  5, 0,     7
18.833333333333332   ,  5, 0,     7
18.875               ,  5, 0,     7
18.916666666666664   ,  5, 0,     7
18.958333333333332   ,  5, 0,     7
19                   ,  5, 0,     7
19.041666666666664   ,  5, 0,     7
19.083333333333332   ,  5, 0,     7
19.125               ,  5, 0,     7
19.166666666666664   ,  5, 0,     7
19.208333333333332   ,  5, 0,     7
19.25                ,  5, 0,     7
19.291666666666664   ,  5, 0,     7
19.333333333333332   ,  5, 0,     7
19.375               ,  5, 0,     7
19.416666666666664   ,  5, 0,     7
19.458333333333332   ,  5, 0,     7
19.5                 ,  5, 0,     7
19.541666666666664   ,  5, 0,     7
19.583333333333332   ,  5, 0,     7
19.625               ,  5, 0,     7
19.666666666666664   ,  5, 0,     7
19.708333333333332   ,  5, 0,     7
19.75                ,  5, 0,     7
19.791666666666664   ,  5, 0,     7
19.833333333333332   ,  5, 0,     7
19.875               ,  5, 0,     7
19.916666666666664   ,  5, 0,     7
19.958333333333332   ,  5, 0,     7
20                   ,  5, 0,     7
 0                   ,  6, 0,     0
 0.041666666666666664,  6, 0,     0
 0.08333333333333333 ,  6, 0,     0
 0.125               ,  6, 0,     0
 0.16666666666666666 ,  6, 0,     0
 0.20833333333333331 ,  6, 0,     0
 0.25                ,  6, 0,     0
 0.29166666666666663 ,  6, 0,     0
 0.3333333333333333  ,  6, 0,     0
 0.375               ,  6, 0,     0
 0.41666666666666663 ,  6, 0,     0
 0.4583333333333333  ,  6, 0,     0
 0.5                 ,  6, 0,     0
 0.5416666666666666  ,  6, 0,     0
 0.5833333333333333  ,  6, 0,     0
 0.625               ,  6, 0,     0
 0.6666666666666666  ,  6, 0,     0
 0.7083333333333333  ,  6, 0,     0
 0.75                ,  6, 0,     0
 0.7916666666666666  ,  6, 0,     0
 0.8333333333333333  ,  6, 0,     0
 0.875               ,  6, 0,     0
 0.9166666666666666  ,  6, 0,     0
 0.9583333333333333  ,  6, 0,     0
 1                   ,  6, 0,     0
 1.0416666666666665  ,  6, 0,     0
 1.0833333333333333  ,  6, 0,     0
 1.125               ,  6, 0,     0
 1.1666666666666665  ,  6, 0,     0
 1.2083333333333333  ,  6, 0,     0
 1.25                ,  6, 0,     0
 1.2916666666666665  ,  6, 0,     0
 1.3333333333333333  ,  6, 0,     0
 1.375               ,  6, 0,     0
 1.4166666666666665  ,  6, 0,     0
 1.4583333333333333  ,  6, 0,     0
 1.5                 ,  6, 0,     0
 1.5416666666666665  ,  6, 0,     0
 1.5833333333333333  ,  6, 0,     0
 1.625               ,  6, 0,     0
 1.6666666666666665  ,  6, 0,     0
 1.7083333333333333  ,  6, 0,     0
 1.75                ,  6, 0,     0
 1.7916666666666665  ,  6, 0,     0
 1.8333333333333333  ,  6, 0,     0
 1.875               ,  6, 0,     0
 1.9166666666666665  ,  6, 0,     0
 1.9583333333333333  ,  6, 0,     0
 2                   ,  6, 0,     0
 2.0416666666666665  ,  6, 0,     0
 2.083333333333333   ,  6, 0,     0
 2.125               ,  6, 0,     0
 2.1666666666666665  ,  6, 0,     0
 2.208333333333333   ,  6, 0,     0
 2.25                ,  6, 0,     0
 2.2916666666666665  ,  6, 0,     0
 2.333333333333333   ,  6, 0,     0
 2.375               ,  6, 0,     0
 2.4166666666666665  ,  6, 0,     0
 2.458333333333333   ,  6, 0,     0
 2.5                 ,  6, 0,     0
 2.5416666666666665  ,  6, 0,     0
 2.583333333333333   ,  6, 0,     0
 2.625               ,  6, 0,     0
 2.6666666666666665  ,  6, 0,     0
 2.708333333333333   ,  6, 0,     0
 2.75                ,  6, 0,     0
 2.7916666666666665  ,  6, 0,     0
 2.833333333333333   ,  6, 0,     0
 2.875               ,  6, 0,     0
 2.9166666666666665  ,  6, 0,     0
 2.958333333333333   ,  6, 0,     0
 3                   ,  6, 0,     0
 3.0416666666666665  ,  6, 0,     0
 3.083333333333333   ,  6, 0,     0
 3.125               ,  6, 0,     0
 3.1666666666666665  ,  6, 0,     0
 3.208333333333333   ,  6, 0,     0
 3.25                ,  6, 0,     0
 3.2916666666666665  ,  6, 0,     0
 3.333333333333333   ,  6, 1,     1
 3.375               ,  6, 0,     1
 3.4166666666666665  ,  6, 0,     1
 3.458333333333333   ,  6, 0,     1
 3.5                 ,  6, 0,     1
 3.5416666666666665  ,  6, 0,     1
 3.583333333333333   ,  6, 0,     1
 3.625               ,  6, 0,     1
 3.6666666666666665  ,  6, 0,     1
 3.708333333333333   ,  6, 0,     1
 3.75                ,  6, 0,     1
 3.7916666666666665  ,  6, 0,     1
 3.833333333333333   ,  6, 0,     1
 3.875               ,  6, 0,     1
 3.9166666666666665  ,  6, 0,     1
 3.958333333333333   ,  6, 0,     1
 4                   ,  6, 0,     1
 4.041666666666666   ,  6, 0,     1
 4.083333333333333   ,  6, 0,     1
 4.125               ,  6, 0,     1
 4.166666666666666   ,  6, 0,     1
 4.208333333333333   ,  6, 0,     1
 4.25                ,  6, 0,     1
 4.291666666666666   ,  6, 0,     1
 4.333333333333333   ,  6, 0,     1
 4.375               ,  6, 0,     1
 4.416666666666666   ,  6, 0,     1
 4.458333333333333   ,  6, 0,     1
 4.5                 ,  6, 0,     1
 4.541666666666666   ,  6, 0,     1
 4.583333333333333   ,  6, 0,     1
 4.625               ,  6, 0,     1
 4.666666666666666   ,  6, 1,     2
 4.708333333333333   ,  6, 0,     2
 4.75                ,  6, 1,     3
 4.791666666666666   ,  6, 0,     3
 4.833333333333333   ,  6, 0,     3
 4.875               ,  6, 0,     3
 4.916666666666666   ,  6, 0,     3
 4.958333333333333   ,  6, 0,     3
 5                   ,  6, 0,     3
 5.041666666666666   ,  6, 0,     3
 5.083333333333333   ,  6, 0,     3
 5.125               ,  6, 0,     3
 5.166666666666666   ,  6, 0,     3
 5.208333333333333   ,  6, 0,     3
 5.25                ,  6, 0,     3
 5.291666666666666   ,  6, 0,     3
 5.333333333333333   ,  6, 0,     3
 5.375               ,  6, 0,     3
 5.416666666666666   ,  6, 0,     3
 5.458333333333333   ,  6, 0,     3
 5.5                 ,  6, 0,     3
 5.541666666666666   ,  6, 0,     3
 5.583333333333333   ,  6, 1,     4
 5.625               ,  6, 0,     4
 5.666666666666666   ,  6, 0,     4
 5.708333333333333   ,  6, 0,     4
 5.75                ,  6, 0,     4
 5.791666666666666   ,  6, 0,     4
 5.833333333333333   ,  6, 0,     4
 5.875               ,  6, 0,     4
 5.916666666666666   ,  6, 0,     4
 5.958333333333333   ,  6, 0,     4
 6                   ,  6, 0,     4
 6.041666666666666   ,  6, 0,     4
 6.083333333333333   ,  6, 0,     4
 6.125               ,  6, 0,     4
 6.166666666666666   ,  6, 0,     4
 6.208333333333333   ,  6, 0,     4
 6.25                ,  6, 0,     4
 6.291666666666666   ,  6, 0,     4
 6.333333333333333   ,  6, 0,     4
 6.375               ,  6, 0,     4
 6.416666666666666   ,  6, 0,     4
 6.458333333333333   ,  6, 0,     4
 6.5                 ,  6, 0,     4
 6.541666666666666   ,  6, 0,     4
 6.583333333333333   ,  6, 0,     4
 6.625               ,  6, 0,     4
 6.666666666666666   ,  6, 0,     4
 6.708333333333333   ,  6, 0,     4
 6.75                ,  6, 0,     4
 6.791666666666666   ,  6, 0,     4
 6.833333333333333   ,  6, 0,     4
 6.875               ,  6, 1,     5
 6.916666666666666   ,  6, 0,     5
 6.958333333333333   ,  6, 1,     6
 7                   ,  6, 0,     6
 7.041666666666666   ,  6, 0,     6
 7.083333333333333   ,  6, 0,     6
 7.125               ,  6, 0,     6
 7.166666666666666   ,  6, 0,     6
 7.208333333333333   ,  6, 0,     6
 7.25                ,  6, 0,     6
 7.291666666666666   ,  6, 1,     7
 7.333333333333333   ,  6, 0,     7
 7.375               ,  6, 0,     7
 7.416666666666666   ,  6, 0,     7
 7.458333333333333   ,  6, 0,     7
 7.5                 ,  6, 0,     7
 7.541666666666666   ,  6, 0,     7
 7.583333333333333   ,  6, 0,     7
 7.625               ,  6, 0,     7
 7.666666666666666   ,  6, 0,     7
 7.708333333333333   ,  6, 0,     7
 7.75                ,  6, 1,     8
 7.791666666666666   ,  6, 0,     8
 7.833333333333333   ,  6, 0,     8
 7.875               ,  6, 0,     8
 7.916666666666666   ,  6, 0,     8
 7.958333333333333   ,  6, 1,     9
 8                   ,  6, 0,     9
 8.041666666666666   ,  6, 0,     9
 8.083333333333332   ,  6, 0,     9
 8.125               ,  6, 0,     9
 8.166666666666666   ,  6, 0,     9
 8.208333333333332   ,  6, 0,     9
 8.25                ,  6, 0,     9
 8.291666666666666   ,  6, 0,     9
 8.333333333333332   ,  6, 0,     9
 8.375               ,  6, 0,     9
 8.416666666666666   ,  6, 0,     9
 8.458333333333332   ,  6, 0,     9
 8.5                 ,  6, 0,     9
 8.541666666666666   ,  6, 0,     9
 8.583333333333332   ,  6, 0,     9
 8.625               ,  6, 0,     9
 8.666666666666666   ,  6, 0,     9
 8.708333333333332   ,  6, 1,    10
 8.75                ,  6, 0,    10
 8.791666666666666   ,  6, 0,    10
 8.833333333333332   ,  6, 0,    10
 8.875               ,  6, 1,    11
 8.916666666666666   ,  6, 0,    11
 8.958333333333332   ,  6, 1,    12
 9                   ,  6, 0,    12
 9.041666666666666   ,  6, 1,    13
 9.083333333333332   ,  6, 0,    13
 9.125               ,  6, 0,    13
 9.166666666666666   ,  6, 0,    13
 9.208333333333332   ,  6, 1,    14
 9.25                ,  6, 0,    14
 9.291666666666666   ,  6, 0,    14
 9.333333333333332   ,  6, 1,    15
 9.375               ,  6, 0,    15
 9.416666666666666   ,  6, 0,    15
 9.458333333333332   ,  6, 0,    15
 9.5                 ,  6, 0,    15
 9.541666666666666   ,  6, 0,    15
 9.583333333333332   ,  6, 0,    15
 9.625               ,  6, 0,    15
 9.666666666666666   ,  6, 0,    15
 9.708333333333332   ,  6, 0,    15
 9.75                ,  6, 0,    15
 9.791666666666666   ,  6, 0,    15
 9.833333333333332   ,  6, 0,    15
 9.875               ,  6, 0,    15
 9.916666666666666   ,  6, 0,    15
 9.958333333333332   ,  6, 0,    15
10                   ,  6, 0,    15
10.041666666666666   ,  6, 0,    15
10.083333333333332   ,  6, 0,    15
10.125               ,  6, 0,    15
10.166666666666666   ,  6, 0,    15
10.208333333333332   ,  6, 0,    15
10.25                ,  6, 0,    15
10.291666666666666   ,  6, 1,    16
10.333333333333332   ,  6, 0,    16
10.375               ,  6, 0,    16
10.416666666666666   ,  6, 0,    16
10.458333333333332   ,  6, 0,    16
10.5                 ,  6, 0,    16
10.541666666666666   ,  6, 0,    16
10.583333333333332   ,  6, 0,    16
10.625               ,  6, 0,    16
10.666666666666666   ,  6, 2,    18
10.708333333333332   ,  6, 0,    18
10.75                ,  6, 0,    18
10.791666666666666   ,  6, 0,    18
10.833333333333332   ,  6, 0,    18
10.875               ,  6, 0,    18
10.916666666666666   ,  6, 0,    18
10.958333333333332   ,  6, 0,    18
11                   ,  6, 0,    18
11.041666666666666   ,  6, 0,    18
11.083333333333332   ,  6, 0,    18
11.125               ,  6, 0,    18
11.166666666666666   ,  6, 0,    18
11.208333333333332   ,  6, 0,    18
11.25                ,  6, 0,    18
11.291666666666666   ,  6, 0,    18
11.333333333333332   ,  6, 0,    18
11.375               ,  6, 0,    18
11.416666666666666   ,  6, 0,    18
11.458333333333332   ,  6, 0,    18
11.5                 ,  6, 0,    18
11.541666666666666   ,  6, 0,    18
11.583333333333332   ,  6, 1,    19
11.625               ,  6, 0,    19
11.666666666666666   ,  6, 0,    19
11.708333333333332   ,  6, 0,    19
11.75                ,  6, 0,    19
11.791666666666666   ,  6, 0,    19
11.833333333333332   ,  6, 0,    19
11.875               ,  6, 0,    19
11.916666666666666   ,  6, 0,    19
11.958333333333332   ,  6, 0,    19
12                   ,  6, 0,    19
12.041666666666666   ,  6, 0,    19
12.083333333333332   ,  6, 0,    19
12.125               ,  6, 0,    19
12.166666666666666   ,  6, 0,    19
12.208333333333332   ,  6, 0,    19
12.25                ,  6, 0,    19
12.291666666666666   ,  6, 0,    19
12.333333333333332   ,  6, 0,    19
12.375               ,  6, 0,    19
12.416666666666666   ,  6, 0,    19
12.458333333333332   ,  6, 0,    19
12.5                 ,  6, 0,    19
12.541666666666666   ,  6, 0,    19
12.583333333333332   ,  6, 0,    19
12.625               ,  6, 0,    19
12.666666666666666   ,  6, 0,    19
12.708333333333332   ,  6, 1,    20
12.75                ,  6, 0,    20
12.791666666666666   ,  6, 1,    21
12.833333333333332   ,  6, 0,    21
12.875               ,  6, 0,    21
12.916666666666666   ,  6, 0,    21
12.958333333333332   ,  6, 0,    21
13                   ,  6, 0,    21
13.041666666666666   ,  6, 0,    21
13.083333333333332   ,  6, 0,    21
13.125               ,  6, 0,    21
13.166666666666666   ,  6, 2,    23
13.208333333333332   ,  6, 0,    23
13.25                ,  6, 0,    23
13.291666666666666   ,  6, 0,    23
13.333333333333332   ,  6, 0,    23
13.375               ,  6, 0,    23
13.416666666666666   ,  6, 0,    23
13.458333333333332   ,  6, 0,    23
13.5                 ,  6, 0,    23
13.541666666666666   ,  6, 0,    23
13.583333333333332   ,  6, 1,    24
13.625               ,  6, 0,    24
13.666666666666666   ,  6, 0,    24
13.708333333333332   ,  6, 0,    24
13.75                ,  6, 0,    24
13.791666666666666   ,  6, 0,    24
13.833333333333332   ,  6, 0,    24
13.875               ,  6, 0,    24
13.916666666666666   ,  6, 0,    24
13.958333333333332   ,  6, 0,    24
14                   ,  6, 0,    24
14.041666666666666   ,  6, 0,    24
14.083333333333332   ,  6, 0,    24
14.125               ,  6, 0,    24
14.166666666666666   ,  6, 0,    24
14.208333333333332   ,  6, 0,    24
14.25                ,  6, 0,    24
14.291666666666666   ,  6, 0,    24
14.333333333333332   ,  6, 0,    24
14.375               ,  6, 0,    24
14.416666666666666   ,  6, 0,    24
14.458333333333332   ,  6, 0,    24
14.5                 ,  6, 0,    24
14.541666666666666   ,  6, 0,    24
14.583333333333332   ,  6, 0,    24
14.625               ,  6, 0,    24
14.666666666666666   ,  6, 0,    24
14.708333333333332   ,  6, 0,    24
14.75                ,  6, 0,    24
14.791666666666666   ,  6, 1,    25
14.833333333333332   ,  6, 0,    25
14.875               ,  6, 0,    25
14.916666666666666   ,  6, 0,    25
14.958333333333332   ,  6, 0,    25
15                   ,  6, 0,    25
15.041666666666666   ,  6, 0,    25
15.083333333333332   ,  6, 0,    25
15.125               ,  6, 0,    25
15.166666666666666   ,  6, 0,    25
15.208333333333332   ,  6, 0,    25
15.25                ,  6, 0,    25
15.291666666666666   ,  6, 0,    25
15.333333333333332   ,  6, 0,    25
15.375               ,  6, 0,    25
15.416666666666666   ,  6, 0,    25
15.458333333333332   ,  6, 0,    25
15.5                 ,  6, 0,    25
15.541666666666666   ,  6, 0,    25
15.583333333333332   ,  6, 0,    25
15.625               ,  6, 0,    25
15.666666666666666   ,  6, 0,    25
15.708333333333332   ,  6, 0,    25
15.75                ,  6, 0,    25
15.791666666666666   ,  6, 0,    25
15.833333333333332   ,  6, 0,    25
15.875               ,  6, 0,    25
15.916666666666666   ,  6, 0,    25
15.958333333333332   ,  6, 0,    25
16                   ,  6, 0,    25
16.041666666666664   ,  6, 0,    25
16.083333333333332   ,  6, 0,    25
16.125               ,  6, 0,    25
16.166666666666664   ,  6, 0,    25
16.208333333333332   ,  6, 0,    25
16.25                ,  6, 0,    25
16.291666666666664   ,  6, 0,    25
16.333333333333332   ,  6, 0,    25
16.375               ,  6, 0,    25
16.416666666666664   ,  6, 0,    25
16.458333333333332   ,  6, 0,    25
16.5                 ,  6, 0,    25
16.541666666666664   ,  6, 0,    25
16.583333333333332   ,  6, 0,    25
16.625               ,  6, 0,    25
16.666666666666664   ,  6, 0,    25
16.708333333333332   ,  6, 0,    25
16.75                ,  6, 0,    25
16.791666666666664   ,  6, 0,    25
16.833333333333332   ,  6, 0,    25
16.875               ,  6, 0,    25
16.916666666666664   ,  6, 0,    25
16.958333333333332   ,  6, 0,    25
17                   ,  6, 0,    25
17.041666666666664   ,  6, 0,    25
17.083333333333332   ,  6, 0,    25
17.125               ,  6, 0,    25
17.166666666666664   ,  6, 0,    25
17.208333333333332   ,  6, 0,    25
17.25                ,  6, 0,    25
17.291666666666664   ,  6, 0,    25
17.333333333333332   ,  6, 0,    25
17.375               ,  6, 0,    25
17.416666666666664   ,  6, 0,    25
17.458333333333332   ,  6, 0,    25
17.5                 ,  6, 0,    25
17.541666666666664   ,  6, 0,    25
17.583333333333332   ,  6, 0,    25
17.625               ,  6, 0,    25
17.666666666666664   ,  6, 0,    25
17.708333333333332   ,  6, 0,    25
17.75                ,  6, 0,    25
17.791666666666664   ,  6, 0,    25
17.833333333333332   ,  6, 0,    25
17.875               ,  6, 0,    25
17.916666666666664   ,  6, 0,    25
17.958333333333332   ,  6, 0,    25
18                   ,  6, 0,    25
18.041666666666664   ,  6, 0,    25
18.083333333333332   ,  6, 0,    25
18.125               ,  6, 0,    25
18.166666666666664   ,  6, 0,    25
18.208333333333332   ,  6, 0,    25
18.25                ,  6, 0,    25
18.291666666666664   ,  6, 0,    25
18.333333333333332   ,  6, 0,    25
18.375               ,  6, 0,    25
18.416666666666664   ,  6, 0,    25
18.458333333333332   ,  6, 0,    25
18.5                 ,  6, 0,    25
18.541666666666664   ,  6, 0,    25
18.583333333333332   ,  6, 0,    25
18.625               ,  6, 0,    25
18.666666666666664   ,  6, 0,    25
18.708333333333332   ,  6, 0,    25
18.75                ,  6, 0,    25
18.791666666666664   ,  6, 0,    25
18.833333333333332   ,  6, 0,    25
18.875               ,  6, 0,    25
18.916666666666664   ,  6, 0,    25
18.958333333333332   ,  6, 0,    25
19                   ,  6, 0,    25
19.041666666666664   ,  6, 0,    25
19.083333333333332   ,  6, 0,    25
19.125               ,  6, 0,    25
19.166666666666664   ,  6, 0,    25
19.208333333333332   ,  6, 0,    25
19.25                ,  6, 0,    25
19.291666666666664   ,  6, 0,    25
19.333333333333332   ,  6, 0,    25
19.375               ,  6, 0,    25
19.416666666666664   ,  6, 0,    25
19.458333333333332   ,  6, 0,    25
19.5                 ,  6, 0,    25
19.541666666666664   ,  6, 0,    25
19.583333333333332   ,  6, 0,    25
19.625               ,  6, 0,    25
19.666666666666664   ,  6, 0,    25
19.708333333333332   ,  6, 0,    25
19.75                ,  6, 0,    25
19.791666666666664   ,  6, 0,    25
19.833333333333332   ,  6, 1,    26
19.875               ,  6, 0,    26
19.916666666666664   ,  6, 0,    26
19.958333333333332   ,  6, 0,    26
20                   ,  6, 0,    26
 0                   ,  7, 0,     0
 0.041666666666666664,  7, 0,     0
 0.08333333333333333 ,  7, 0,     0
 0.125               ,  7, 0,     0
 0.16666666666666666 ,  7, 0,     0
 0.20833333333333331 ,  7, 0,     0
 0.25                ,  7, 2,     2
 0.29166666666666663 ,  7, 0,     2
 0.3333333333333333  ,  7, 0,     2
 0.375               ,  7, 0,     2
 0.41666666666666663 ,  7, 1,     3
 0.4583333333333333  ,  7, 0,     3
 0.5                 ,  7, 2,     5
 0.5416666666666666  ,  7, 2,     7
 0.5833333333333333  ,  7, 2,     9
 0.625               ,  7, 4,    13
 0.6666666666666666  ,  7, 3,    16
 0.7083333333333333  ,  7, 1,    17
 0.75                ,  7, 3,    20
 0.7916666666666666  ,  7, 2,    22
 0.8333333333333333  ,  7, 1,    23
 0.875               ,  7, 4,    27
 0.9166666666666666  ,  7, 5,    32
 0.9583333333333333  ,  7, 1,    33
 1                   ,  7, 4,    37
 1.0416666666666665  ,  7, 6,    43
 1.0833333333333333  ,  7, 4,    47
 1.125               ,  7, 6,    53
 1.1666666666666665  ,  7, 4,    57
 1.2083333333333333  ,  7, 4,    61
 1.25                ,  7, 4,    65
 1.2916666666666665  ,  7, 4,    69
 1.3333333333333333  ,  7, 5,    74
 1.375               ,  7, 5,    79
 1.4166666666666665  ,  7, 3,    82
 1.4583333333333333  ,  7, 4,    86
 1.5                 ,  7, 2,    88
 1.5416666666666665  ,  7, 5,    93
 1.5833333333333333  ,  7, 3,    96
 1.625               ,  7, 5,   101
 1.6666666666666665  ,  7, 4,   105
 1.7083333333333333  ,  7, 6,   111
 1.75                ,  7, 5,   116
 1.7916666666666665  ,  7, 3,   119
 1.8333333333333333  ,  7, 3,   122
 1.875               ,  7, 4,   126
 1.9166666666666665  ,  7, 8,   134
 1.9583333333333333  ,  7, 3,   137
 2                   ,  7, 6,   143
 2.0416666666666665  ,  7, 9,   152
 2.083333333333333   ,  7, 4,   156
 2.125               ,  7, 3,   159
 2.1666666666666665  ,  7, 3,   162
 2.208333333333333   ,  7, 4,   166
 2.25                ,  7, 2,   168
 2.2916666666666665  ,  7, 7,   175
 2.333333333333333   ,  7, 4,   179
 2.375               ,  7, 5,   184
 2.4166666666666665  ,  7, 4,   188
 2.458333333333333   ,  7, 2,   190
 2.5                 ,  7, 7,   197
 2.5416666666666665  ,  7, 4,   201
 2.583333333333333   ,  7, 7,   208
 2.625               ,  7, 6,   214
 2.6666666666666665  ,  7, 3,   217
 2.708333333333333   ,  7, 3,   220
 2.75                ,  7, 2,   222
 2.7916666666666665  ,  7, 2,   224
 2.833333333333333   ,  7, 6,   230
 2.875               ,  7, 7,   237
 2.9166666666666665  ,  7, 3,   240
 2.958333333333333   ,  7, 1,   241
 3                   ,  7, 3,   244
 3.0416666666666665  ,  7, 3,   247
 3.083333333333333   ,  7, 7,   254
 3.125               ,  7, 4,   258
 3.1666666666666665  ,  7, 3,   261
 3.208333333333333   ,  7, 5,   266
 3.25                ,  7, 0,   266
 3.2916666666666665  ,  7, 7,   273
 3.333333333333333   ,  7, 2,   275
 3.375               ,  7, 2,   277
 3.4166666666666665  ,  7, 3,   280
 3.458333333333333   ,  7, 3,   283
 3.5                 ,  7, 6,   289
 3.5416666666666665  ,  7, 2,   291
 3.583333333333333   ,  7, 1,   292
 3.625               ,  7, 2,   294
 3.6666666666666665  ,  7, 2,   296
 3.708333333333333   ,  7, 2,   298
 3.75                ,  7, 2,   300
 3.7916666666666665  ,  7, 3,   303
 3.833333333333333   ,  7, 0,   303
 3.875               ,  7, 2,   305
 3.9166666666666665  ,  7, 3,   308
 3.958333333333333   ,  7, 2,   310
 4                   ,  7, 2,   312
 4.041666666666666   ,  7, 0,   312
 4.083333333333333   ,  7, 1,   313
 4.125               ,  7, 4,   317
 4.166666666666666   ,  7, 0,   317
 4.208333333333333   ,  7, 0,   317
 4.25                ,  7, 1,   318
 4.291666666666666   ,  7, 1,   319
 4.333333333333333   ,  7, 4,   323
 4.375               ,  7, 4,   327
 4.416666666666666   ,  7, 3,   330
 4.458333333333333   ,  7, 3,   333
 4.5                 ,  7, 1,   334
 4.541666666666666   ,  7, 2,   336
 4.583333333333333   ,  7, 1,   337
 4.625               ,  7, 1,   338
 4.666666666666666   ,  7, 0,   338
 4.708333333333333   ,  7, 2,   340
 4.75                ,  7, 3,   343
 4.791666666666666   ,  7, 1,   344
 4.833333333333333   ,  7, 1,   345
 4.875               ,  7, 1,   346
 4.916666666666666   ,  7, 5,   351
 4.958333333333333   ,  7, 0,   351
 5                   ,  7, 2,   353
 5.041666666666666   ,  7, 1,   354
 5.083333333333333   ,  7, 1,   355
 5.125               ,  7, 1,   356
 5.166666666666666   ,  7, 4,   360
 5.208333333333333   ,  7, 4,   364
 5.25                ,  7, 2,   366
 5.291666666666666   ,  7, 4,   370
 5.333333333333333   ,  7, 1,   371
 5.375               ,  7, 0,   371
 5.416666666666666   ,  7, 1,   372
 5.458333333333333   ,  7, 0,   372
 5.5                 ,  7, 1,   373
 5.541666666666666   ,  7, 1,   374
 5.583333333333333   ,  7, 2,   376
 5.625               ,  7, 0,   376
 5.666666666666666   ,  7, 0,   376
 5.708333333333333   ,  7, 1,   377
 5.75                ,  7, 3,   380
 5.791666666666666   ,  7, 2,   382
 5.833333333333333   ,  7, 0,   382
 5.875               ,  7, 4,   386
 5.916666666666666   ,  7, 2,   388
 5.958333333333333   ,  7, 1,   389
 6                   ,  7, 0,   389
 6.041666666666666   ,  7, 0,   389
 6.083333333333333   ,  7, 1,   390
 6.125               ,  7, 0,   390
 6.166666666666666   ,  7, 1,   391
 6.208333333333333   ,  7, 1,   392
 6.25                ,  7, 1,   393
 6.291666666666666   ,  7, 1,   394
 6.333333333333333   ,  7, 2,   396
 6.375               ,  7, 1,   397
 6.416666666666666   ,  7, 1,   398
 6.458333333333333   ,  7, 0,   398
 6.5                 ,  7, 2,   400
 6.541666666666666   ,  7, 0,   400
 6.583333333333333   ,  7, 0,   400
 6.625               ,  7, 0,   400
 6.666666666666666   ,  7, 1,   401
 6.708333333333333   ,  7, 0,   401
 6.75                ,  7, 0,   401
 6.791666666666666   ,  7, 1,   402
 6.833333333333333   ,  7, 1,   403
 6.875               ,  7, 0,   403
 6.916666666666666   ,  7, 0,   403
 6.958333333333333   ,  7, 0,   403
 7                   ,  7, 0,   403
 7.041666666666666   ,  7, 1,   404
 7.083333333333333   ,  7, 0,   404
 7.125               ,  7, 0,   404
 7.166666666666666   ,  7, 1,   405
 7.208333333333333   ,  7, 2,   407
 7.25                ,  7, 0,   407
 7.291666666666666   ,  7, 0,   407
 7.333333333333333   ,  7, 1,   408
 7.375               ,  7, 0,   408
 7.416666666666666   ,  7, 1,   409
 7.458333333333333   ,  7, 0,   409
 7.5                 ,  7, 1,   410
 7.541666666666666   ,  7, 0,   410
 7.583333333333333   ,  7, 0,   410
 7.625               ,  7, 0,   410
 7.666666666666666   ,  7, 0,   410
 7.708333333333333   ,  7, 1,   411
 7.75                ,  7, 2,   413
 7.791666666666666   ,  7, 0,   413
 7.833333333333333   ,  7, 0,   413
 7.875               ,  7, 0,   413
 7.916666666666666   ,  7, 2,   415
 7.958333333333333   ,  7, 0,   415
 8                   ,  7, 0,   415
 8.041666666666666   ,  7, 0,   415
 8.083333333333332   ,  7, 0,   415
 8.125               ,  7, 0,   415
 8.166666666666666   ,  7, 0,   415
 8.208333333333332   ,  7, 0,   415
 8.25                ,  7, 1,   416
 8.291666666666666   ,  7, 0,   416
 8.333333333333332   ,  7, 0,   416
 8.375               ,  7, 0,   416
 8.416666666666666   ,  7, 1,   417
 8.458333333333332   ,  7, 0,   417
 8.5                 ,  7, 0,   417
 8.541666666666666   ,  7, 0,   417
 8.583333333333332   ,  7, 0,   417
 8.625               ,  7, 0,   417
 8.666666666666666   ,  7, 0,   417
 8.708333333333332   ,  7, 0,   417
 8.75                ,  7, 1,   418
 8.791666666666666   ,  7, 1,   419
 8.833333333333332   ,  7, 0,   419
 8.875               ,  7, 1,   420
 8.916666666666666   ,  7, 1,   421
 8.958333333333332   ,  7, 0,   421
 9                   ,  7, 1,   422
 9.041666666666666   ,  7, 0,   422
 9.083333333333332   ,  7, 0,   422
